"Language_ID","boundness","boundness_st","ISO","Informativity","informativity_st","island_endemic","L1_pop","area","min_dist11k","min_dist25k","min_distCont"
"fonn1241",0.0185185185185185,-2.10447880176909,"fon",0.222222222222222,-1.02337347597875,FALSE,1435500,5488.97015766761,0,0,0
"fore1265",0.358490566037736,0.312597764907083,"enf",0.264150943396226,-0.507879298263208,FALSE,40,2858.9041054137,0,0,0
"fran1266",0.625,2.20738209299779,"zos",0.333333333333333,0.342686094967434,FALSE,20000,1703.91058339551,0,0,0
"fuln1247",0.39622641509434,0.580885811362404,"fun",0.38,0.91643111476483,FALSE,2930,1416.28421232547,0,0,0
"furr1244",0.333333333333333,0.133739067270203,"fvr",0.203703703703704,-1.25105007113644,FALSE,501800,113321.297250247,0,0,0
"futu1245",0.218181818181818,-0.68494597145861,"fut",0.314814814814815,0.115009499809737,TRUE,1500,3.59325297176838,418382.596040697,418382.596040697,1837077.69460338
"fuyu1242",0.254901960784314,-0.423879225362425,"fuy",0.235294117647059,-0.862660585279197,FALSE,14000,2980.94767251238,0,0,0
"gade1242",0.25,-0.458730368651964,"ged",0.191489361702128,-1.40121974028301,FALSE,72100,1854.54688655591,0,0,0
"gaga1249",0.351851851851852,0.265398941919573,"gag",0.25,-0.681858583242202,FALSE,168000,3238.98670243379,0,0,0
"gaga1251",0.285714285714286,-0.204814896113893,"gbu",0.264150943396226,-0.507879298263208,FALSE,1,1119.65704576299,0,0,0
"gahr1239",0.381818181818182,0.478448557261282,"bfu",0.37037037037037,0.798039285282828,FALSE,4000,140.366409992799,0,0,0
"gali1258",0.436363636363636,0.866246733501245,"glg",0.452830188679245,1.81184450145672,FALSE,2355000,36395.0096003623,0,0,0
"gali1262",0.452830188679245,0.983317881045385,"car",0.36,0.670540391994517,FALSE,7358,42763.0828809356,0,0,0
"galo1242",0.283018867924528,-0.223978328003558,"adl",0.36,0.670540391994517,FALSE,30000,674.733885919675,0,0,0
"gami1243",0.283018867924528,-0.223978328003558,"kld",0.285714285714286,-0.242768006866644,FALSE,35,85041.4764826559,0,0,0
"gamo1243",0.320754716981132,0.0443097184517623,"gmv",0.294117647058824,-0.139452577131218,FALSE,NA,NA,0,0,0
"gand1255",0.511627906976744,1.40134809296414,"lug",0.454545454545454,1.832932899636,FALSE,4130000,37647.1530312872,0,0,0
"gang1266",0.345454545454545,0.219916439767972,"gnb",0.226415094339623,-0.971824058207194,FALSE,14500,673.7250296399,0,0,0
"gant1244",0.215686274509804,-0.702688371678738,"gao",0.295454545454545,-0.123016031491491,FALSE,1880,150.226355236024,0,0,0
"gapa1238",0.365384615384615,0.361611927240267,"pwg",0.292682926829268,-0.157091796842145,FALSE,3000,306.052142372355,0,0,0
"garo1247",0.320754716981132,0.0443097184517623,"grt",0.261904761904762,-0.535495057783683,FALSE,1009000,13487.0144444741,0,0,0
"gata1239",0.441860465116279,0.905327169866513,"gaq",0.28,-0.313022499086733,FALSE,3060,258.963576057926,0,0,0
"gayo1244",0.163636363636364,-1.07274414769857,"gay",0.277777777777778,-0.340343690505657,FALSE,300000,7732.89726960473,0,0,0
"geba1237",0.0545454545454545,-1.8483405001785,"kvq",0.245283018867925,-0.739851678235201,FALSE,40000,1271.7160307914,0,0,0
"geda1237",0.25531914893617,-0.420913170614379,"gdd",0.390243902439024,1.04237514350084,FALSE,6950,40.5091480091214,0,0,0
"gela1263",0.111111111111111,-1.44617942852224,"nlg",0.24,-0.804803944627359,TRUE,11900,363.924010995775,949200.996836692,949200.996836692,1727267.48307877
"ghad1239",0.377777777777778,0.449722766428691,"gha",0.285714285714286,-0.242768006866644,FALSE,10000,4972.3024737481,0,0,0
"ghan1242",0.294117647058824,-0.145070079046111,"ghn",0.32,0.178758946453892,TRUE,2510,85.5659534838051,561889.448618683,561889.448618683,1435354.27009705
"ghar1239",0.1875,-0.903082445593589,"gri",0.27906976744186,-0.324459276890004,TRUE,12100,1744.77638533711,931865.444645768,931865.444645768,1656238.33183412
"gheg1238",0.4,0.607714616007936,"aln",0.294117647058824,-0.139452577131218,FALSE,6678000,27339.7980698901,0,0,0
"ghod1238",0.425531914893617,0.789237166588345,"gdo",0.425531914893617,1.47622488788022,FALSE,130,32.9818975124508,0,0,0
"ghom1257",0.363636363636364,0.349182498514627,"gho",0.215686274509804,-1.10372992132852,FALSE,10000,28324.9768817099,0,0,0
"gilb1244",0.1875,-0.903082445593589,"gil",0.244897959183673,-0.744585808438711,TRUE,64040,5102.28834508505,592498.866991211,592498.866991211,1459672.60930488
"gily1242",0.425925925925926,0.792038440517055,"niv",0.372549019607843,0.824824767066086,FALSE,200,8004.59739956632,0,0,0
"gira1247",0.272727272727273,-0.297147795218646,"bbr",0.204081632653061,-1.24640361001078,FALSE,4000,366.319574825466,0,0,0
"glav1244",0.346938775510204,0.23046877109423,"glw",0.24390243902439,-0.756825267013639,FALSE,31300,279.879016635008,0,0,0
"gofa1235",0.36734693877551,0.375563326830271,"gof",0.326530612244898,0.259049794705422,FALSE,NA,NA,0,0,0
"gogo1265",0.176470588235294,-0.981497517995052,"ggw",0.16,-1.78836683570861,FALSE,22000,2881.59667803999,0,0,0
"gola1255",0.214285714285714,-0.712645841190035,"gol",0.307692307692308,0.0274415785952384,FALSE,107300,8566.53485702205,0,0,0
"gros1243",0.538461538461538,1.59212537107861,"ats",0.333333333333333,0.342686094967434,FALSE,10,327.878760848194,0,0,0
"guah1255",0.490909090909091,1.25404490974121,"guh",0.392156862745098,1.06589410311541,FALSE,34200,113776.440186942,0,0,0
"guan1266",0.527272727272727,1.51257702723452,"jiq",0.462962962962963,1.93642226107131,FALSE,50000,12760.8755685166,0,0,0
"guan1269",0.434782608695652,0.85500620665371,"gvc",0.456521739130435,1.85723040188603,FALSE,750,1445.90216600813,0,0,0
"gude1246",0.215686274509804,-0.702688371678738,"gde",0.295454545454545,-0.123016031491491,FALSE,96000,570.483367871842,0,0,0
"guer1243",0.436363636363636,0.866246733501245,"amu",0.392156862745098,1.06589410311541,FALSE,30600,753.942102285102,0,0,0
"gugu1253",0.244897959183673,-0.495004007585974,"gdc",0.170731707317073,-1.65642547227088,FALSE,0,20129.594792679,0,0,0
"guhu1244",0.245283018867925,-0.492266374458879,"ghs",0.288888888888889,-0.203737733411039,FALSE,13000,1322.24115283042,0,0,0
"guiq1238",0.244897959183673,-0.495004007585974,"gqi",0.313725490196078,0.101616758918108,FALSE,6000,1114.00672513247,0,0,0
"gulf1241",0.454545454545454,0.9955127922479,"afb",0.291666666666667,-0.169586244137384,FALSE,NA,542039.932872219,0,0,0
"guma1254",0.294117647058824,-0.145070079046111,"gvs",0.36,0.670540391994517,TRUE,470,20.5622195731848,81422.6112378908,81422.6112378908,855083.482444096
"gumu1244",0.404255319148936,0.637968374438004,"guk",0.416666666666667,1.36723077317707,FALSE,219000,37513.2890531691,0,0,0
"gunw1252",0.377358490566038,0.446741788134744,"gup",0.384615384615385,0.973175127711826,FALSE,1220,9911.79153650254,0,0,0
"guny1241",0.352941176470588,0.27314364042836,"gyy",0.274509803921569,-0.380521913180544,FALSE,0,36492.4126447104,0,0,0
"guru1261",0.226415094339623,-0.62641039768654,"gvr",0.24,-0.804803944627359,FALSE,158000,6069.2410768345,0,0,0
"guru1271",0.0769230769230769,-1.68924381249031,"grd",0.274509803921569,-0.380521913180544,FALSE,15000,328.602324756095,0,0,0
"gusi1247",0.52,1.46087060373586,"guz",0.384615384615385,0.973175127711826,FALSE,2205300,3931.83341136243,0,0,0
"gyel1242",0.320754716981132,0.0443097184517623,"gyi",0.274509803921569,-0.380521913180544,FALSE,4279,2985.58216208062,0,0,0
"haaa1252",0.472727272727273,1.12477885099455,"haq",0.4,1.16232183753514,FALSE,990000,14170.3988490932,0,0,0
"hadi1240",0.471698113207547,1.11746190427305,"hdy",0.450980392156863,1.78910211126339,FALSE,1250000,3466.0478322641,0,0,0
"hadz1240",0.436363636363636,0.866246733501245,"hts",0.39622641509434,1.11592736154074,FALSE,800,2087.84583093214,0,0,0
"hait1244",0.0727272727272727,-1.71907444143185,"hat",0.207547169811321,-1.20379643817919,FALSE,NA,26910.6725880951,0,0,0
"haka1240",0.509090909090909,1.38331096848786,"cnh",0.392156862745098,1.06589410311541,FALSE,125000,4128.23301332258,0,0,0
"halh1238",0.358490566037736,0.312597764907083,"khk",0.25,-0.681858583242202,FALSE,2358830,1072783.60109927,0,0,0
"hali1244",0.415094339622642,0.715029834590064,"hla",0.326086956521739,0.253595253383987,TRUE,20000,165.592567596585,241501.556588244,241501.556588244,1421666.37798217
"halk1245",0.436363636363636,0.866246733501245,"hur",0.39622641509434,1.11592736154074,FALSE,570,440.167507376522,0,0,0
"hame1242",0.518518518518518,1.45033781376391,"amf",0.434782608695652,1.58995787713569,FALSE,73500,8552.96770848334,0,0,0
"hang1263",0.28,-0.245441371719984,"wos",0.319148936170213,0.16829551144239,FALSE,7200,745.902652733028,0,0,0
"hani1248",0.037037037037037,-1.97281892711972,"hni",0.226415094339623,-0.971824058207194,FALSE,758620,7860.27347022109,0,0,0
"hano1246",0.264150943396226,-0.358122351231219,"lml",0.36734693877551,0.76086759627749,TRUE,6500,80.5955344699323,615633.450429286,615633.450429286,1894289.56034723
"haru1245",0.222222222222222,-0.65622018062602,"tmd",0.191489361702128,-1.40121974028301,FALSE,2000,264.123216306791,0,0,0
"hava1248",0.612244897959184,2.11669799566276,"yuf",0.489795918367347,2.26632100099369,FALSE,1600,4169.79384984076,0,0,0
"hawa1245",0.134615384615385,-1.27907266454419,"haw",0.326923076923077,0.263874965874385,TRUE,2000,16648.8133852296,3636407.31458167,3636407.31458167,3636407.31458167
"hebr1245",0.468085106382979,1.09177475088903,"heb",0.274509803921569,-0.380521913180544,FALSE,4850000,11557.1213960918,0,0,0
"hela1238",0.245283018867925,-0.492266374458879,"scp",0.269230769230769,-0.445425195963056,FALSE,10200,389.48677155748,0,0,0
"here1253",0.527272727272727,1.51257702723452,"her",0.346153846153846,0.500308353153532,FALSE,237000,166078.790857978,0,0,0
"hida1246",0.581818181818182,1.90037520347448,"hid",0.450980392156863,1.78910211126339,FALSE,200,519.723683081567,0,0,0
"high1276",0.509433962264151,1.38574995072837,"poi",0.392156862745098,1.06589410311541,FALSE,30000,824.703093977645,0,0,0
"hind1269",0.358490566037736,0.312597764907083,"hin",0.346153846153846,0.500308353153532,FALSE,NA,477740.962423333,0,0,0
"hixk1239",0.634615384615385,2.2757439509888,"hix",0.520833333333333,2.64791162093912,FALSE,600,2213.77279675534,0,0,0
"hoaa1235",0.181818181818182,-0.943478088951918,"huc",0.259259259259259,-0.568020285663354,FALSE,200,15059.279349857,0,0,0
"hoav1238",0.333333333333333,0.133739067270203,"hoa",0.36,0.670540391994517,TRUE,460,149.607613313012,642282.602497749,642282.602497749,1486772.89251445
"hone1235",0.307692307692308,-0.0485592207058485,"juh",0.22,-1.05069466739767,FALSE,7000,1886.11508658959,0,0,0
"honi1244",0.0363636363636364,-1.97760655892515,"how",0.1875,-1.45026709189943,FALSE,140000,4210.14673810266,0,0,0
"hooo1248",0.431818181818182,0.833930218814582,"hoc",0.340425531914894,0.429881386729956,FALSE,1040000,8816.91476533748,0,0,0
"hopi1249",0.461538461538462,1.04523050715046,"hop",0.375,0.854958434072252,FALSE,6780,2340.75828546658,0,0,0
"horp1239",0.39622641509434,0.580885811362404,"ero",0.372549019607843,0.824824767066086,FALSE,45000,7110.65256863087,0,0,0
"hote1245",0.102040816326531,-1.51066589773826,"hot",0.163265306122449,-1.74822141158284,FALSE,2300,286.7222038256,0,0,0
"huaa1248",0.113207547169811,-1.4312745370525,"nmn",0.282608695652174,-0.280949796116693,FALSE,4200,90404.0119119841,0,0,0
"hual1241",0.490909090909091,1.25404490974121,"qub",0.365384615384615,0.736741740432678,FALSE,40000,4330.65229588002,0,0,0
"huam1247",0.39622641509434,0.580885811362404,"hub",0.339622641509434,0.420010221624765,FALSE,9330,11223.8034295647,0,0,0
"huar1255",0.425925925925926,0.792038440517055,"var",0.372549019607843,0.824824767066086,FALSE,2840,2562.2051025182,0,0,0
"huas1242",0.39622641509434,0.580885811362404,"hus",0.369565217391304,0.788140302884667,FALSE,131000,1043.48550342768,0,0,0
"huba1236",0.313725490196078,-0.00566550588795424,"hbb",0.208333333333333,-1.19413092234702,FALSE,175000,1656.62670102785,0,0,0
"huic1243",0.509090909090909,1.38331096848786,"hch",0.42,1.40821256030546,FALSE,17800,9828.91608504765,0,0,0
"hula1239",0.384615384615385,0.498335643222305,"hul",0.3,-0.0671317763164207,FALSE,3240,53.5882402658463,0,0,0
"hula1244",0.259259259259259,-0.392900431327279,"huy",0.244897959183673,-0.744585808438711,FALSE,NA,NA,0,0,0
"humb1243",0.125,-1.34743452253521,"hmb",0.2,-1.29658539016798,FALSE,25000,2675.60854922102,0,0,0
"hung1274",0.454545454545454,0.9955127922479,"hun",0.388888888888889,1.02571588044052,FALSE,12290140,119359.829278799,0,0,0
"hunz1247",0.5,1.31867793911454,"huz",0.340909090909091,0.435826520259219,FALSE,1420,153.307867582887,0,0,0
"hupd1244",0.404255319148936,0.637968374438004,"jup",0.519230769230769,2.62820883866585,FALSE,1240,182.430096506723,0,0,0
"huuu1240",0,-2.23613867641846,"huo",0.163265306122449,-1.74822141158284,FALSE,1000,60.9914132300764,0,0,0
"iaai1238",0.277777777777778,-0.261240556677908,"iai",0.408163265306122,1.26268539784956,TRUE,4080,91.0646624192595,94184.0240809655,94184.0240809655,1474815.67642336
"iatm1242",0.309090909090909,-0.0386156777253368,"ian",0.358490566037736,0.651982601596758,FALSE,8440,1371.91240694467,0,0,0
"ibal1244",0.36,0.323329286765296,"ibl",0.326923076923077,0.263874965874385,FALSE,111000,1308.7637241073,0,0,0
"iban1264",0.0909090909090909,-1.58980838268519,"iba",0.211538461538462,-1.1547253578005,FALSE,788400,57824.9145011863,0,0,0
"iban1267",0.277777777777778,-0.261240556677908,"ibg",0.254901960784314,-0.621591249229871,FALSE,500000,2349.97571543604,0,0,0
"ibat1238",0.327272727272727,0.0906503810213178,"ivb",0.352941176470588,0.58375543101676,TRUE,1240,231.985271697864,45392.0275150115,45392.0275150115,642512.007720602
"icel1247",0.436363636363636,0.866246733501245,"isl",0.264150943396226,-0.507879298263208,FALSE,230000,81778.4148174911,0,0,0
"idii1243",0.36734693877551,0.375563326830271,"idi",0.288461538461538,-0.208991808683909,FALSE,1610,3416.1896571815,0,0,0
"idum1241",0.306122448979592,-0.0597203403778517,"clk",0.227272727272727,-0.961279859117558,FALSE,11080,21087.4096158575,0,0,0
"idun1242",0.327272727272727,0.0906503810213178,"viv",0.3,-0.0671317763164207,TRUE,6000,310.26098924689,27422.2484336467,27422.2484336467,803661.841280275
"ikkk1242",0.425531914893617,0.789237166588345,"ikx",0.313725490196078,0.101616758918108,FALSE,7500,829.24103159667,0,0,0
"iliu1237",0.163265306122449,-1.07538223053014,"ilu",0.25531914893617,-0.616462114420311,TRUE,1400,453.669026341289,49072.4221409829,49072.4221409829,643115.676015607
"imba1240",0.436363636363636,0.866246733501245,"qvi",0.346153846153846,0.500308353153532,FALSE,150000,4655.72031212044,0,0,0
"indo1316",0.204545454545455,-0.7818955155186,"ind",0.28,-0.313022499086733,FALSE,NA,34194.4795068316,0,0,0
"ines1240",0.384615384615385,0.498335643222305,"inz",0.30188679245283,-0.0439345383192214,FALSE,0,3398.5375450775,0,0,0
"ingr1248",0.345454545454545,0.219916439767972,"izh",0.203703703703704,-1.25105007113644,FALSE,120,15886.6808970384,0,0,0
"ingu1240",0.458333333333333,1.02244322115345,"inh",0.431372549019608,1.54803277521407,FALSE,306000,9005.78692859784,0,0,0
"irar1238",0.245283018867925,-0.492266374458879,"irh",0.25,-0.681858583242202,FALSE,4000,8197.54889467056,0,0,0
"iris1253",0.37037037037037,0.397058816568943,"gle",0.25,-0.681858583242202,FALSE,254000,36038.9981220749,0,0,0
"iron1242",0.320754716981132,0.0443097184517623,"oss",0.38,0.91643111476483,FALSE,551000,24541.7888970394,0,0,0
"irul1243",0.254545454545455,-0.426413853965301,"iru",0.269230769230769,-0.445425195963056,FALSE,200000,843.037847147323,0,0,0
"isco1239",0.4,0.607714616007936,"isc",0.351851851851852,0.570362690125131,FALSE,82,844.102114473004,0,0,0
"isin1239",0.227272727272727,-0.620312942085282,"inn",0.297297297297297,-0.100360252366463,FALSE,5520,462.700430834666,0,0,0
"isir1237",0.307692307692308,-0.0485592207058485,"srl",0.272727272727273,-0.402437307366847,FALSE,1800,799.676922939252,0,0,0
"isna1241",0.26,-0.387634036341304,"isd",0.2,-1.29658539016798,FALSE,30000,2152.84829658456,0,0,0
"isth1240",0.288888888888889,-0.182244631888286,"nhk",0.208333333333333,-1.19413092234702,FALSE,5140,177.97991341725,0,0,0
"ital1282",0.436363636363636,0.866246733501245,"ita",0.388888888888889,1.02571588044052,FALSE,58219610,276645.673930374,0,0,0
"iton1250",0.382978723404255,0.486699582287664,"ito",0.3125,0.0865499254150249,FALSE,5,463.446438636631,0,0,0
"itza1241",0.452830188679245,0.983317881045385,"itz",0.36,0.670540391994517,FALSE,12,51.2761853188276,0,0,0
"iumi1238",0.0555555555555556,-1.84115905247035,"ium",0.25,-0.681858583242202,FALSE,793300,29087.0242761709,0,0,0
"ivat1242",0.358490566037736,0.312597764907083,"ivv",0.34,0.424649669224205,TRUE,35000,96.786745833233,195847.05891037,195847.05891037,567186.503642163
"iyoo1238",0.306122448979592,-0.0597203403778517,"nca",0.25,-0.681858583242202,FALSE,6900,477.505678676069,0,0,0
"jalk1242",0.134615384615385,-1.27907266454419,"bxl",0.274509803921569,-0.380521913180544,FALSE,500,9.64798777311807,0,0,0
"jama1261",0.235294117647059,-0.563283798520582,"jaa",0.352941176470588,0.58375543101676,FALSE,800,13771.3173646815,0,0,0
"jama1262",0.0652173913043478,-1.77246694395764,"jam",0.191489361702128,-1.40121974028301,FALSE,NA,12684.8172372123,0,0,0
"jamb1236",0.245283018867925,-0.492266374458879,"jax",0.319148936170213,0.16829551144239,FALSE,NA,42653.4282569994,0,0,0
"jams1239",0.3125,-0.014378291710339,"djm",0.392156862745098,1.06589410311541,FALSE,130000,9979.65963341983,0,0,0
"jaqa1244",0.428571428571429,0.810846994038393,"jqr",0.357142857142857,0.635413145884473,FALSE,740,687.172739177942,0,0,0
"jara1266",0.134615384615385,-1.27907266454419,"jra",0.260869565217391,-0.548222320867032,FALSE,262800,11700.8653408829,0,0,0
"jeha1242",0.166666666666667,-1.05119980457413,"jhi",0.217391304347826,-1.08276737036771,FALSE,1000,3979.81501899287,0,0,0
"jenn1240",0.333333333333333,0.133739067270203,"xuj",0.229166666666667,-0.937994752794612,FALSE,35000,179.815260130912,0,0,0
"jina1244",0.3,-0.103248707098664,"jia",0.260869565217391,-0.548222320867032,FALSE,1500,290.40776439663,0,0,0
"juan1238",0.476190476190476,1.14940095742249,"jun",0.347826086956522,0.520867778134327,FALSE,23700,1192.15580113232,0,0,0
"juku1254",0.0192307692307692,-2.09941496043643,"jbu",0.0980392156862745,-2.55014593762448,FALSE,2440,4583.84577827458,0,0,0
"jurm1239",0.146341463414634,-1.19570454504295,"bex",0.234042553191489,-0.878047989707877,FALSE,100000,4331.58202585834,0,0,0
"kaba1278",0.537037037037037,1.58199768841328,"kbd",0.352941176470588,0.58375543101676,FALSE,1516000,6285.14343791734,0,0,0
"kaba1281",0.166666666666667,-1.05119980457413,"ksp",0.2,-1.29658539016798,FALSE,83000,7316.52508795145,0,0,0
"kach1280",0.288461538461538,-0.185282936687887,"kac",0.34,0.424649669224205,FALSE,940000,53992.3979432266,0,0,0
"kach1284",0.4,0.607714616007936,"kcx",0.30188679245283,-0.0439345383192214,FALSE,4070,36.4967034449801,0,0,0
"kada1242",0.26,-0.387634036341304,"kej",0.208333333333333,-1.19413092234702,FALSE,1960,250.930245513096,0,0,0
"kado1242",0.211538461538462,-0.732177800616041,"kdv",0.269230769230769,-0.445425195963056,FALSE,NA,2617.26724570058,0,0,0
"kafa1242",0.3,-0.103248707098664,"kbr",0.256410256410256,-0.603047454149154,FALSE,834000,6221.21960031148,0,0,0
"kaga1256",0.2,-0.814212030205264,"cgc",0.325581395348837,0.247379613273515,FALSE,30000,430.491940326989,0,0,0
"kagu1239",0.425925925925926,0.792038440517055,"kki",0.314814814814815,0.115009499809737,FALSE,241000,7563.13179830089,0,0,0
"kaik1246",0.314814814814815,0.00207919262083235,"kzq",0.314814814814815,0.115009499809737,FALSE,50,69.2027906253934,0,0,0
"kala1384",0.5625,1.76303001605616,"kck",0.3125,0.0865499254150249,FALSE,850000,96337.3609362459,0,0,0
"kala1388",0.317073170731707,0.0181352748951458,"kqe",0.386363636363636,0.99466907200993,FALSE,70000,1814.56460322905,0,0,0
"kala1399",0.462962962962963,1.0553581898158,"kal",0.403846153846154,1.20960851499097,FALSE,50000,4069.83047677157,0,0,0
"kali1308",0.36,0.323329286765296,"fla",0.270833333333333,-0.425722413689794,FALSE,64,1741.13224075735,0,0,0
"kalk1246",0.403846153846154,0.635059359204344,"ktg",0.333333333333333,0.342686094967434,FALSE,0,73766.3619316071,0,0,0
"kalm1243",0.333333333333333,0.133739067270203,"xal",0.239130434782609,-0.815494845617372,FALSE,360500,531388.515001427,0,0,0
"kama1351",0.436363636363636,0.866246733501245,"xas",0.288461538461538,-0.208991808683909,FALSE,0,36782.478988301,0,0,0
"kamb1297",0.54,1.60306326835718,"kam",0.36734693877551,0.76086759627749,FALSE,3893000,36429.3519029098,0,0,0
"kamb1299",0.3,-0.103248707098664,"xbr",0.285714285714286,-0.242768006866644,TRUE,240000,7481.16180464253,45804.7193384454,45804.7193384454,694108.797966661
"kamm1249",0.2,-0.814212030205264,"kdx",0.245283018867925,-0.739851678235201,FALSE,5000,199.178084226558,0,0,0
"kamu1260",0.272727272727273,-0.297147795218646,"xla",0.215686274509804,-1.10372992132852,FALSE,800,6495.3382800594,0,0,0
"kana1286",0.25531914893617,-0.420913170614379,"xnb",0.256410256410256,-0.603047454149154,FALSE,4,0.167746813967824,0,0,0
"kana1291",0.391304347826087,0.545891718346493,"knm",0.288888888888889,-0.203737733411039,FALSE,1330,17612.2442456037,0,0,0
"kani1286",0.4375,0.874325862172911,"kmu",0.3,-0.0671317763164207,FALSE,8000,55.3642091536894,0,0,0
"kank1243",0.433962264150943,0.849173857817725,"kne",0.392156862745098,1.06589410311541,FALSE,150000,2008.81677258015,0,0,0
"kaqc1270",0.333333333333333,0.133739067270203,"cak",0.326086956521739,0.253595253383987,FALSE,451000,1067.70299577061,0,0,0
"kara1482",0.255813953488372,-0.417395291727162,"kah",0.173913043478261,-1.61731241986839,FALSE,4800,6759.44539154228,0,0,0
"kara1486",0.176470588235294,-0.981497517995052,"leu",0.409090909090909,1.27409034788529,TRUE,5000,209.799418975133,30019.1670348989,30019.1670348989,1261134.28025275
"kara1487",0.403846153846154,0.635059359204344,"kyj",0.346938775510204,0.509958695491456,FALSE,2000,196.318268533796,0,0,0
"kara1500",0.30188679245283,-0.0898343047758981,"kpj",0.333333333333333,0.342686094967434,FALSE,2670,6329.14768332709,0,0,0
"karb1241",0.375,0.429973785231286,"mjw",0.347826086956522,0.520867778134327,FALSE,420000,3658.91496603936,0,0,0
"kare1335",0.345454545454545,0.219916439767972,"krl",0.185185185185185,-1.47872666629414,FALSE,35600,95362.2747522239,0,0,0
"kare1338",0.0784313725490196,-1.67852038378584,"kbn",0.191489361702128,-1.40121974028301,FALSE,97460,11215.4312878547,0,0,0
"kari1311",0.333333333333333,0.133739067270203,"ktn",0.222222222222222,-1.02337347597875,FALSE,210,1690.27647256944,0,0,0
"karo1304",0.387755102040816,0.520657882566311,"kyh",0.294117647058824,-0.139452577131218,FALSE,12,65.8883174322546,0,0,0
"kash1277",0.433962264150943,0.849173857817725,"kas",0.294117647058824,-0.139452577131218,FALSE,5465000,18693.1521688234,0,0,0
"katb1237",0.240740740740741,-0.524560305976649,"tmb",0.306122448979592,0.00814089391938956,TRUE,700,116.6392401997,518849.552386225,518849.552386225,1792338.99515383
"kats1235",0.0566037735849057,-1.83370660673548,"kaf",0.222222222222222,-1.02337347597875,FALSE,4000,4466.94740383327,0,0,0
"kava1241",0.348837209302326,0.243965939069676,"ckv",0.222222222222222,-1.02337347597875,FALSE,24,738.811989363283,0,0,0
"kaya1315",0.236363636363636,-0.555679912711955,"pdu",0.259259259259259,-0.568020285663354,FALSE,133000,4764.81972025149,0,0,0
"keap1239",0.365384615384615,0.361611927240267,"khz",0.333333333333333,0.342686094967434,FALSE,19400,458.101325415075,0,0,0
"keda1252",0.25,-0.458730368651964,"ksx",0.173913043478261,-1.61731241986839,TRUE,30000,219.037656064145,30106.3920629795,30106.3920629795,652213.814650935
"keig1242",0.361702127659574,0.335430790137323,"kec",0.219512195121951,-1.05669200209939,FALSE,6070,461.099199357675,0,0,0
"kele1258",0.170212765957447,-1.02598833921574,"sbc",0.210526315789474,-1.16716922028887,TRUE,600,81.7930927125271,273605.765231849,273605.765231849,1037507.43810848
"kele1259",0.352941176470588,0.27314364042836,"ify",0.372549019607843,0.824824767066086,FALSE,8000,54.5711695905775,0,0,0
"kemb1249",0.127272727272727,-1.33127626519188,"xem",0.240740740740741,-0.795696880821051,FALSE,11000,3302.43977534305,0,0,0
"kens1248",0.0408163265306122,-1.94594956494638,"kns",0.108695652173913,-2.41912999411941,FALSE,300,2681.54804393323,0,0,0
"kenu1236",0.436363636363636,0.866246733501245,"kzh",0.283018867924528,-0.275906918291214,FALSE,NA,8686.79313139897,0,0,0
"keoo1238",0.0185185185185185,-2.10447880176909,"xxk",0.207547169811321,-1.20379643817919,FALSE,40000,197.201905815862,0,0,0
"kera1255",0.306122448979592,-0.0597203403778517,"ker",0.340425531914894,0.429881386729956,FALSE,50500,539.920661021839,0,0,0
"kesa1244",0.288461538461538,-0.185282936687887,"xes",0.294117647058824,-0.139452577131218,FALSE,770,186.935452465899,0,0,0
"kett1243",0.37037037037037,0.397058816568943,"ket",0.37037037037037,0.798039285282828,FALSE,210,17781.5072327182,0,0,0
"kgal1244",0.510204081632653,1.39122521698256,"xkv",0.25531914893617,-0.616462114420311,FALSE,40000,222953.444012445,0,0,0
"khak1248",0.436363636363636,0.866246733501245,"kjh",0.333333333333333,0.342686094967434,FALSE,42610,43122.7684476636,0,0,0
"khal1275",0.423076923076923,0.771783075186382,"klr",0.326086956521739,0.253595253383987,FALSE,14500,333.707008954138,0,0,0
"kham1282",0.25,-0.458730368651964,"khg",0.375,0.854958434072252,FALSE,1380300,633519.981032118,0,0,0
"khan1274",0.0188679245283019,-2.1019946531908,"kjm",0.409090909090909,1.27409034788529,FALSE,13800,1121.06123052351,0,0,0
"khan1278",0.423076923076923,0.771783075186382,"ogo",0.42,1.40821256030546,FALSE,200000,184.272507540765,0,0,0
"khar1287",0.333333333333333,0.133739067270203,"khr",0.372549019607843,0.824824767066086,FALSE,241580,4033.51643086225,0,0,0
"khar1288",0.365384615384615,0.361611927240267,"kfw",0.212765957446809,-1.13963386499544,FALSE,1400,239.343903049827,0,0,0
"khas1269",0.127272727272727,-1.33127626519188,"kha",0.294117647058824,-0.139452577131218,FALSE,843000,11979.8166621421,0,0,0
"khez1235",0.137254901960784,-1.26030666431137,"nkh",0.222222222222222,-1.02337347597875,FALSE,40800,233.211591465399,0,0,0
"khin1240",0.454545454545454,0.9955127922479,"kjj",0.340425531914894,0.429881386729956,FALSE,1000,22.9454314261675,0,0,0
"khmu1256",0.0384615384615385,-1.96269124445439,"kjg",0.285714285714286,-0.242768006866644,FALSE,703500,51949.454652993,0,0,0
"khva1239",0.404255319148936,0.637968374438004,"khv",0.326530612244898,0.259049794705422,FALSE,1740,87.3695970792323,0,0,0
